Air_Temperature,Process_Temperature,Rotational_Speed,Torque,Tool_wear,Operation 
297.51,305.68,1436.19,26.93,52.32,1
299.69,312.23,1055.26,26.35,52.37,1
300.79,311.44,1494.71,24.13,52.43,0
300.67,310.32,1113.83,31.68,52.47,1
302.19,310.02,1187.69,29.3,52.52,1
294.65,306.45,1466.79,24.56,52.56,0
296.72,304.22,1540.38,23.8,52.62,1
299.53,309.16,1488.61,24.82,52.67,0
299.08,307.99,1800.25,22.4,52.73,1
301.52,313.55,1042.62,29.84,52.77,1
300.68,311.12,1787.85,21.35,52.84,0
301.85,310.85,1146.08,28.86,52.88,1
300.62,310.17,1197.11,27.33,52.93,1
297.35,305.97,1006.92,30.42,52.99,1
299.77,310.3,1413.64,25.64,53.04,0
299.16,308.3,1165.14,26.83,53.1,1
299.19,309.13,1384.55,27.93,53.15,0
298.28,309.35,1422.43,26.09,53.17,0
299.16,309.53,1725.66,19.32,53.23,0
301.07,311.14,1705.4,19.73,53.29,0
299.88,311.59,1794.48,22.44,53.33,0
303.01,314.74,1830.21,22.32,53.37,1
300.75,311.1,1198.1,29.39,53.43,1
298.92,310.24,1198.82,30.1,53.48,1
302.18,312.75,1402.04,27.92,53.53,0
298.62,306.72,1124.4,32.11,53.57,1
301.61,310.57,1409.71,22.74,53.62,0
298.96,309.61,1574.37,22.99,53.68,0
302.4,311.63,1262.06,29.3,53.72,0
300.75,311.14,1081.53,30.57,53.77,1
304.67,315.02,1216.02,26.75,53.82,0
295.81,304.61,1453.28,24.99,53.84,0
300.24,308.26,912.29,30.18,53.88,1
301.14,309.9,1854.32,22.41,53.93,1
300.55,307.97,1608.77,26.42,54.0,1
298.92,309.77,1755.06,21.6,54.06,0
301.7,310.06,1503.5,27.64,54.12,1
302.29,310.4,1223.66,28.39,54.17,1
297.8,309.67,1312.51,27.46,54.21,0
299.13,310.8,1339.23,25.13,54.25,0
301.52,313.0,1097.93,29.46,54.33,1
299.77,307.26,1474.27,23.45,54.38,1
299.14,309.03,906.09,27.11,54.43,1
299.13,312.29,1448.34,24.05,54.47,0
300.85,311.37,1240.66,27.66,54.53,0
298.16,309.27,1532.11,25.66,54.57,0
298.88,308.76,1317.46,25.72,54.61,0
301.25,308.89,1385.4,26.26,54.68,1
300.45,309.98,1462.75,24.4,54.71,0
300.71,309.81,1534.38,21.87,54.76,0
301.62,312.65,1413.41,24.13,54.82,0
297.65,306.74,1703.27,24.32,54.85,0
293.97,302.06,2042.88,21.72,54.88,1
296.6,308.42,1636.51,23.31,54.94,0
298.47,309.77,1542.63,27.62,54.98,0
300.76,310.82,1646.15,23.01,55.04,0
301.35,313.5,1583.34,26.1,55.08,0
298.72,310.86,1482.18,25.49,55.14,0
301.43,311.03,1476.01,28.09,55.17,0
300.3,311.0,1397.93,23.88,55.21,0
303.05,312.66,1226.92,27.04,55.28,0
303.35,313.06,1338.72,25.64,55.33,0
300.36,311.45,1302.04,26.63,55.38,0
297.87,304.92,1743.47,22.77,55.44,1
299.7,308.65,1340.26,23.47,55.48,0
300.77,310.46,1067.89,27.27,55.54,1
302.2,311.86,1219.66,27.52,55.58,0
299.13,308.63,1572.71,21.04,55.63,0
299.91,312.82,1387.81,27.74,55.69,0
300.66,308.49,1326.24,26.61,55.72,1
300.07,308.85,1234.79,33.63,55.78,0
302.25,313.44,1288.48,28.59,55.8,0
301.59,312.82,1764.82,21.48,55.85,0
298.69,310.16,2109.27,18.25,55.9,1
299.3,309.61,1514.86,23.79,55.96,0
304.37,312.91,1375.29,25.2,56.01,1
302.51,312.47,1478.06,26.18,56.05,0
298.06,310.72,1622.66,23.64,56.11,0
302.57,314.57,1451.4,24.95,56.15,0
297.47,306.03,1625.32,25.93,56.2,1
301.17,309.73,1208.12,28.27,56.25,1
304.27,313.67,1554.29,22.34,56.31,0
303.19,313.28,1307.19,28.99,56.36,0
303.98,315.74,1459.86,24.64,56.42,0
300.17,311.41,1340.84,28.09,56.46,0
298.58,308.32,1656.09,25.32,56.51,0
297.42,307.05,1401.47,26.53,56.56,0
300.17,309.23,824.32,31.43,56.61,1
300.84,308.84,1269.25,26.66,56.65,1
299.21,309.93,863.75,31.88,56.7,1
300.06,310.12,1370.64,28.91,56.74,0
305.14,315.69,1486.61,26.67,56.78,0
300.24,310.45,1449.25,23.83,56.84,0
302.17,308.65,1436.99,23.74,56.87,1
298.98,309.24,1494.93,24.53,56.94,0
302.03,308.74,669.31,30.25,57.01,1
296.54,306.93,1279.42,27.88,57.06,0
298.17,309.55,1281.85,27.88,57.11,0
305.55,316.76,1298.78,28.92,57.16,0
299.24,310.74,1784.49,19.7,57.2,0
301.81,312.31,1711.15,23.44,57.26,0
302.1,311.93,1329.59,27.31,57.3,0
300.62,311.71,902.98,30.26,57.36,1
301.14,313.66,1164.7,28.76,57.41,1
302.64,312.87,1226.39,27.13,57.45,0
301.38,309.81,1466.4,25.9,57.5,1
302.58,311.58,1178.99,24.63,57.54,1
301.66,311.69,1911.0,19.64,57.58,1
300.72,313.28,1349.83,29.78,57.63,0
299.46,308.1,1418.47,26.48,57.68,0
299.26,309.97,1489.81,26.35,57.74,0
301.2,310.12,623.28,34.96,57.79,1
300.58,308.92,1011.23,33.2,57.84,1
297.78,305.13,1823.88,21.37,57.88,1
298.49,306.41,1592.07,24.53,57.92,1
298.77,310.71,1363.69,27.29,57.97,0
300.32,308.6,1648.68,26.81,58.02,1
303.73,312.65,612.99,35.48,58.08,1
299.98,309.07,1377.1,29.89,58.13,0
300.4,310.59,1101.9,32.58,58.18,1
304.79,313.24,1151.64,23.74,58.24,1
299.11,305.74,940.62,31.8,58.3,1
303.04,314.18,753.7,29.68,58.35,1
298.37,311.18,1598.15,20.33,58.41,0
298.08,310.76,1247.17,24.95,58.47,0
300.48,311.09,718.91,33.53,58.53,1
301.85,311.47,1362.28,28.2,58.57,0
300.66,309.87,1321.8,24.09,58.6,0
297.19,305.33,1131.05,30.66,58.66,1
299.29,310.22,1665.03,23.96,58.69,0
301.25,309.82,928.38,31.95,58.74,1
302.48,312.23,1279.05,28.63,58.78,0
299.77,308.14,1518.54,29.15,58.84,1
303.71,314.06,1654.07,23.46,58.88,0
299.66,310.83,2102.3,21.86,58.91,1
298.5,306.62,1452.07,27.72,58.96,1
299.24,309.61,1843.33,23.21,59.01,1
300.96,310.78,1026.64,29.46,59.06,1
298.5,308.93,1395.21,30.54,59.11,0
297.46,309.08,1249.71,24.04,59.15,0
298.3,309.35,1298.25,24.98,59.19,0
297.44,308.72,1565.43,21.56,59.24,0
300.17,310.45,1236.3,26.95,59.29,0
299.51,308.14,1678.19,25.29,59.36,0
300.47,311.16,1456.1,27.63,59.41,0
301.7,311.82,1244.81,30.07,59.46,0
301.01,309.87,1205.29,30.61,59.53,0
299.64,308.1,1189.23,23.65,59.57,1
300.34,313.11,1220.31,29.86,59.63,0
296.83,305.9,1420.95,23.45,59.69,0
296.44,305.95,980.45,31.96,59.75,1
299.29,308.12,1339.58,26.12,59.8,0
301.56,313.28,1700.66,21.14,59.84,0
299.94,310.65,1359.16,25.48,59.89,0
300.41,310.64,1131.34,29.23,59.93,1
297.73,307.73,1624.96,22.11,59.99,0
302.76,313.04,1699.49,21.5,60.03,0
297.01,308.87,1799.57,24.61,60.08,0
295.63,303.76,1121.37,28.51,60.12,1
299.49,311.12,1859.25,19.86,60.17,1
298.48,307.6,954.88,31.21,60.23,1
298.15,309.02,870.77,32.48,60.28,1
301.59,310.76,1792.1,24.06,60.31,0
298.71,308.86,1387.65,27.81,60.37,0
300.22,311.91,1585.84,26.38,60.42,0
302.04,312.76,1202.73,26.56,60.47,0
299.67,309.72,1384.77,26.36,60.54,0
298.06,306.05,1240.52,23.78,60.59,1
298.09,310.03,1489.92,22.5,60.63,0
298.43,309.07,1215.12,30.3,60.67,0
301.96,309.32,1302.98,27.62,60.73,1
299.01,309.73,1527.04,20.68,60.79,0
300.07,310.33,1661.23,27.68,60.84,0
302.28,315.01,1564.45,22.12,60.9,0
302.8,310.26,1216.83,31.12,60.94,1
300.92,310.65,1538.78,24.27,61.0,0
299.47,309.45,1113.63,27.72,61.04,1
300.24,310.43,1357.01,29.5,61.09,0
304.97,314.7,1024.4,29.88,61.14,1
302.72,313.19,678.39,34.95,61.2,1
299.24,309.89,1170.16,32.59,61.26,1
300.75,308.44,1389.33,26.71,61.31,1
298.56,309.11,1427.88,25.51,61.35,0
298.33,309.84,1565.26,26.2,61.41,0
301.75,310.49,1196.07,29.76,61.46,1
303.0,308.85,978.8,29.64,61.5,1
300.45,310.74,1510.47,25.76,61.55,0
301.17,308.91,1287.49,29.03,61.6,1
299.01,307.58,1445.08,27.35,61.64,1
302.72,313.28,1367.06,28.86,61.69,0
304.11,315.33,1739.54,22.72,61.75,0
300.21,307.41,1014.54,28.84,61.79,1
303.43,314.79,2065.14,19.08,61.87,1
297.75,310.64,1811.02,25.13,61.91,1
297.75,307.36,1261.2,28.32,61.97,0
299.83,309.29,1529.87,28.15,62.02,0
302.22,309.66,1239.53,26.56,62.09,1
299.3,309.61,1159.97,29.79,62.14,1
301.61,311.25,2051.69,16.37,62.2,1
300.23,312.07,1441.75,24.46,62.25,0
303.23,315.1,1884.17,21.44,62.31,1
299.68,310.98,1627.42,19.35,62.37,0
299.24,311.34,1501.47,25.97,62.43,0
299.85,311.6,1440.4,25.17,62.5,0
300.3,310.57,1667.52,22.59,62.56,0
299.54,307.64,1521.37,25.8,62.61,1
302.86,313.12,1290.45,24.24,62.68,0
294.63,305.23,1961.46,19.84,62.71,1
297.73,308.52,812.24,29.23,62.76,1
301.72,309.93,2040.9,19.47,62.8,1
300.2,309.35,1929.62,20.61,62.86,1
299.02,310.56,1609.18,25.06,62.9,0
298.83,308.47,1707.79,25.18,62.97,0
300.54,310.41,1985.59,17.47,63.02,1
298.6,310.9,1303.31,29.93,63.08,0
297.38,309.22,1736.45,22.74,63.11,0
299.53,308.19,1547.79,24.8,63.17,0
297.77,308.41,994.29,29.39,63.21,1
301.79,309.65,2110.8,19.59,63.25,1
304.98,315.78,1098.05,27.85,63.3,1
302.7,313.38,1387.46,26.07,63.36,0
299.21,309.9,1139.27,28.62,63.41,1
299.03,308.36,1162.36,28.8,63.44,1
297.63,309.37,1770.75,18.62,63.49,0
299.72,309.73,1460.52,23.19,63.54,0
298.04,309.5,1216.66,30.41,63.6,0
300.9,311.03,1580.2,24.66,63.68,0
299.28,311.2,1488.31,26.28,63.71,0
303.21,311.71,1096.14,28.83,63.75,1
299.89,308.12,1100.25,32.42,63.79,1
301.79,312.36,1351.18,26.81,63.83,0
296.32,304.77,1302.16,26.57,63.88,1
301.7,312.69,915.11,34.43,63.92,1
300.34,309.93,1441.73,27.0,63.96,0
298.81,308.59,1392.47,28.4,64.01,0
301.91,313.8,1638.88,23.26,64.06,0
299.75,310.9,1116.18,27.15,64.11,1
302.84,313.74,839.52,31.85,64.16,1
301.36,305.28,1164.52,29.45,64.22,1
302.22,312.1,1230.53,27.13,64.27,0
299.6,309.41,1412.79,25.7,64.3,0
301.73,310.3,1423.43,28.7,64.38,1
302.05,311.69,1942.28,19.15,64.44,1
296.81,308.18,1345.44,27.5,64.5,0
299.46,309.45,953.26,30.61,64.56,1
301.58,314.69,2010.03,21.98,64.6,1
299.87,308.47,1964.22,21.69,64.63,1
300.93,309.73,1076.75,30.26,64.69,1
300.33,310.42,1427.71,23.96,64.74,0
305.25,315.25,1425.67,23.98,64.78,0
300.55,311.97,1905.47,18.73,64.82,1
297.63,308.11,2001.8,20.74,64.86,1
302.59,313.17,678.09,29.91,64.92,1
301.19,310.28,1258.49,29.08,64.97,0
300.52,308.08,1301.23,27.2,65.05,1
300.04,308.39,1667.64,23.78,65.08,1
299.55,308.32,807.46,31.63,65.13,1
300.95,310.71,863.44,33.84,65.17,1
301.78,312.49,1299.37,28.71,65.22,0
302.41,311.25,1083.24,28.07,65.26,1
303.91,312.14,1506.44,25.04,65.31,1
297.86,308.67,1096.97,28.98,65.37,1
298.04,306.25,1773.52,21.78,65.41,1
300.72,310.6,1102.7,29.94,65.47,1
301.22,310.31,1895.75,21.45,65.51,1
300.28,311.64,1264.41,28.46,65.56,0
300.02,306.11,1994.45,18.64,65.61,1
302.38,313.14,1808.56,21.21,65.67,1
301.54,312.21,1312.06,21.48,65.73,0
299.98,311.71,1207.74,28.01,65.77,0
299.76,308.1,1088.51,27.08,65.84,1
296.14,307.11,1497.27,27.38,65.89,0
299.0,310.2,1103.15,27.85,65.93,1
300.52,309.8,1741.58,23.06,65.99,0
299.35,307.76,1323.24,27.33,66.05,1
304.33,313.51,1017.3,28.18,66.1,1
304.4,317.28,1202.56,30.56,66.17,0
296.75,306.54,1574.75,27.82,66.21,0
300.92,310.46,1672.82,22.79,66.27,0
299.37,311.14,2030.0,21.91,66.31,1
300.04,309.68,1776.34,20.45,66.38,0
298.64,310.63,1637.36,22.63,66.44,0
301.4,311.57,1515.86,24.28,66.5,0
299.59,309.02,1042.78,31.36,66.54,1
299.82,308.88,1383.59,24.44,66.59,0
300.48,309.69,1145.43,25.95,66.64,1
299.28,309.8,1507.31,23.5,66.69,0
297.85,309.21,1280.87,26.77,66.73,0
300.03,307.33,1209.34,28.26,66.78,1
298.04,311.32,1095.27,28.24,66.82,1
296.8,308.15,1402.76,28.2,66.88,0
300.22,310.73,1638.21,23.08,66.92,0
301.7,312.58,1327.82,24.33,66.98,0
304.01,313.67,1358.87,26.12,67.02,0
299.44,307.55,1599.81,26.88,67.07,1
299.3,308.82,1518.59,25.26,67.12,0
297.8,308.38,2025.92,22.13,67.18,1
299.26,309.17,1537.16,24.5,67.23,0
299.05,309.41,1946.33,21.95,67.29,1
299.05,307.52,1157.16,27.72,67.32,1
299.68,310.68,2066.96,19.3,67.4,1
299.61,307.29,1947.67,18.5,67.44,1
303.29,314.48,1090.36,28.29,67.47,1
301.16,311.02,2172.32,17.28,67.51,1
299.75,311.26,868.42,28.79,67.56,1
299.15,310.34,1444.81,22.96,67.61,0
300.84,307.14,1189.28,24.46,67.65,1
303.31,312.31,1541.28,22.13,67.71,0
306.25,316.77,1436.15,24.29,67.75,0
299.05,311.06,991.72,31.52,67.8,1
297.09,309.38,1154.04,27.39,67.85,1
301.22,312.54,1456.16,26.6,67.9,0
298.98,308.67,1712.14,20.63,67.94,0
299.41,311.2,1147.5,26.05,67.99,1
300.35,309.32,1034.36,25.11,68.05,1
298.69,310.0,1406.27,27.44,68.1,0
302.06,315.16,1258.4,29.82,68.13,0
299.78,311.2,1328.03,24.99,68.18,0
297.5,311.71,1073.51,28.1,68.22,1
299.08,310.32,1621.02,23.43,68.26,0
299.05,309.34,1190.52,25.59,68.31,1
301.74,313.92,1516.18,21.76,68.37,0
297.82,306.97,1335.14,25.78,68.42,0
302.74,313.48,1568.73,22.1,68.48,0
300.31,311.24,1245.13,26.56,68.54,0
298.22,307.97,794.95,34.19,68.59,1
296.65,308.75,1217.14,25.07,68.65,0
298.9,309.77,1180.69,30.97,68.7,1
300.68,314.63,1615.53,21.7,68.76,0
297.27,305.55,1767.0,25.1,68.79,1
298.67,307.96,1240.68,29.8,68.84,0
301.26,313.14,1472.38,23.49,68.89,0
298.64,311.39,1035.71,30.4,68.93,1
297.57,306.43,936.42,33.61,68.99,1
302.18,311.6,1632.78,23.95,69.05,0
300.51,314.22,1410.8,23.96,69.09,0
295.73,305.15,1845.0,21.66,69.13,1
299.51,309.04,1390.45,25.02,69.18,0
298.18,306.99,2160.74,18.76,69.23,1
303.56,312.66,1692.64,21.65,69.26,0
300.18,310.14,1576.44,24.34,69.3,0
298.3,306.77,1110.29,30.06,69.35,1
304.32,318.97,1742.27,20.19,69.41,1
299.0,311.59,1293.03,24.91,69.47,0
300.24,311.44,1273.24,25.51,69.54,0
298.03,306.06,1249.18,29.15,69.59,1
302.9,311.12,1213.22,27.5,69.64,1
299.13,306.09,1290.98,30.45,69.69,1
300.67,307.65,833.33,32.37,69.73,1
300.77,309.46,1311.07,27.36,69.76,0
299.52,308.51,1185.78,27.49,69.82,1
300.22,309.54,1340.38,25.85,69.87,0
299.01,312.37,1534.68,19.9,69.9,0
301.26,311.55,1204.82,31.81,69.95,0
299.05,306.0,788.1,28.93,69.99,1
296.84,305.2,1647.39,21.86,70.04,1
297.83,307.56,1148.04,29.79,70.09,1
298.47,309.92,1542.16,24.95,70.13,0
301.25,313.54,968.76,30.34,70.17,1
302.12,312.78,1299.48,27.74,70.23,0
303.32,314.39,1448.69,25.18,70.27,0
299.54,307.72,1279.18,28.72,70.33,1
297.11,304.44,1603.31,24.99,70.38,1
301.81,312.46,2038.63,22.73,70.42,1
297.41,306.85,1528.22,28.08,70.47,0
297.35,309.77,1181.74,23.22,70.51,1
302.96,311.0,1809.66,20.97,70.57,1
300.41,307.36,1484.84,24.84,70.62,1
299.74,311.57,1159.2,25.88,70.69,1
296.52,305.3,1724.59,25.78,70.75,0
301.58,311.29,1825.85,20.41,70.81,1
299.86,308.34,970.58,28.11,70.86,1
299.87,310.41,1569.84,25.22,70.91,0
302.78,314.67,1166.27,29.31,70.96,1
299.61,310.28,937.04,30.75,71.02,1
303.68,313.68,1645.16,23.7,71.08,0
296.27,302.66,1210.35,26.04,71.13,1
299.76,310.1,1828.4,25.01,71.18,1
299.98,310.31,1061.91,29.77,71.24,1
301.7,310.54,1421.71,29.74,71.29,0
301.47,313.69,1878.56,21.51,71.36,1
302.87,312.37,1682.41,21.15,71.4,0
299.02,309.05,916.56,35.24,71.45,1
301.12,308.34,1266.14,26.6,71.52,1
303.54,315.28,1563.89,24.67,71.56,0
300.45,309.88,1394.39,28.81,71.61,0
299.93,305.16,1431.12,25.2,71.67,1
300.56,311.97,904.11,32.1,71.73,1
302.9,315.3,1246.04,25.29,71.79,0
299.92,308.08,1201.48,26.72,71.85,1
300.89,311.78,1262.71,22.37,71.9,0
297.5,307.43,1473.18,25.5,71.96,0
301.76,310.78,1743.3,25.09,72.0,0
302.66,314.73,1283.48,30.19,72.05,0
299.24,309.41,1429.1,28.41,72.11,0
304.37,316.34,1597.48,21.05,72.16,0
303.1,315.5,1251.87,26.88,72.19,0
295.2,306.58,1411.69,28.01,72.23,0
298.72,310.67,2018.33,18.92,72.29,1
300.2,312.81,1143.13,26.04,72.33,1
303.19,314.81,1206.69,28.02,72.38,0
304.63,312.98,1124.41,30.23,72.44,1
302.76,310.92,1793.57,22.58,72.48,1
296.92,306.89,944.48,29.23,72.51,1
297.67,310.28,1374.27,30.16,72.57,0
298.55,310.32,1679.87,25.33,72.61,0
301.74,311.2,1765.38,22.33,72.65,0
302.11,313.77,1351.82,26.04,72.67,0
295.03,306.71,1564.36,24.21,72.72,0
300.16,310.46,679.65,34.4,72.79,1
300.84,309.86,1521.39,24.49,72.83,0
301.28,310.68,1184.25,29.7,72.89,1
298.97,307.91,1537.68,25.06,72.94,0
296.17,307.47,1141.97,30.98,72.99,1
299.2,309.68,790.0,31.16,73.05,1
299.94,311.84,1184.12,27.18,73.1,1
301.34,313.88,1702.62,23.07,73.15,0
299.24,310.61,1642.82,23.79,73.19,0
300.69,312.34,1538.25,27.78,73.23,0
301.83,311.45,1583.64,21.42,73.28,0
300.47,311.39,1226.73,28.24,73.33,0
300.7,312.76,748.93,34.35,73.39,1
299.11,307.84,1319.19,23.41,73.44,0
303.78,310.95,1075.07,29.85,73.49,1
300.31,309.62,1875.98,24.77,73.53,1
302.52,311.18,1395.3,23.78,73.58,0
301.34,310.89,940.68,29.42,73.62,1
300.51,313.23,895.06,28.04,73.67,1
296.83,307.84,835.96,28.42,73.72,1
304.16,313.75,1765.44,24.66,73.79,0
297.41,309.26,828.3,30.17,73.83,1
301.96,314.19,1097.23,29.75,73.88,1
297.35,308.6,1108.97,30.53,73.93,1
299.35,307.33,1206.07,25.93,73.99,1
300.2,310.11,1662.78,21.76,74.03,0
297.2,308.4,803.43,30.0,74.07,1
299.8,308.65,1496.03,25.18,74.13,0
302.03,311.12,1363.39,26.83,74.19,0
299.29,307.88,1138.46,30.44,74.22,1
295.48,305.95,849.29,33.47,74.26,1
297.07,307.46,1412.95,26.37,74.3,0
300.04,308.68,1285.97,25.22,74.35,0
303.01,311.3,1794.64,22.14,74.37,1
302.04,312.84,774.16,34.42,74.43,1
297.95,303.46,1090.29,26.91,74.49,1
300.07,310.88,1416.04,24.05,74.52,0
300.78,311.84,1212.24,27.29,74.59,0
300.26,310.91,1159.21,25.48,74.65,1
302.26,310.38,1122.05,29.14,74.69,1
301.57,310.55,831.55,33.45,74.73,1
298.92,307.7,1409.28,23.18,74.8,0
300.33,311.6,1661.22,22.84,74.83,0
298.69,310.07,1319.84,27.4,74.86,0
299.16,309.37,1764.88,21.6,74.89,0
302.07,311.9,1390.57,30.92,74.95,0
301.1,312.03,1221.13,26.76,74.98,0
299.3,310.93,1372.89,25.63,75.03,0
300.06,306.31,1161.74,28.18,75.09,1
297.44,308.99,624.82,33.17,75.13,1
300.6,311.39,1387.63,27.24,75.2,0
300.65,310.62,1280.39,29.69,75.25,0
299.04,306.97,847.95,31.93,75.31,1
301.82,310.98,1162.86,26.66,75.37,1
299.63,311.23,1034.86,30.44,75.4,1
303.97,314.53,1171.7,28.23,75.45,1
305.33,316.23,2077.34,20.38,75.51,1
298.53,308.22,1038.77,26.66,75.52,1
298.36,308.81,1419.62,25.1,75.57,0
302.42,313.84,1296.37,26.18,75.64,0
300.78,310.39,1157.18,26.95,75.69,1
298.68,309.38,1329.48,26.71,75.75,0
300.43,308.72,2074.46,20.37,75.79,1
297.22,308.39,1671.32,21.45,75.85,0
297.74,307.73,1409.79,21.19,75.88,0
300.68,312.6,792.76,35.05,75.94,1
299.96,308.54,1096.94,26.53,75.97,1
300.56,309.39,1503.28,24.08,76.0,0
299.24,311.61,1244.98,27.04,76.06,0
301.0,311.86,1275.39,25.65,76.12,0
300.83,312.28,1346.45,26.71,76.15,0
302.36,312.73,1464.35,23.41,76.2,0
300.65,311.54,1234.23,28.37,76.23,0
298.32,307.15,1550.4,28.3,76.27,0
301.4,309.68,1590.1,21.53,76.32,1
297.87,307.28,1723.17,22.99,76.36,0
298.54,309.21,1616.51,23.99,76.4,0
298.04,310.27,1113.02,26.66,76.46,1
304.25,310.73,821.88,32.25,76.52,1
298.97,308.15,1536.61,23.4,76.57,0
300.26,309.44,779.8,31.51,76.63,1
302.25,310.25,1762.65,24.34,76.69,1
297.57,307.53,1505.74,22.07,76.75,0
301.7,311.16,1456.18,27.29,76.79,0
300.99,312.16,1545.75,22.17,76.83,0
300.05,311.56,347.11,37.27,76.88,1
299.52,310.69,1510.19,26.72,76.92,0
299.23,307.02,2015.2,16.87,76.97,1
301.0,312.82,1770.76,21.49,77.02,0
299.83,309.12,1416.03,27.46,77.07,0
298.01,306.73,1134.43,27.08,77.11,1
301.34,313.3,1346.03,26.06,77.17,0
302.81,314.91,1683.56,25.46,77.22,0
301.32,311.36,1009.99,32.48,77.27,1
300.92,312.81,1391.79,26.62,77.33,0
302.39,314.66,1635.87,24.35,77.39,0
299.88,310.12,1816.17,20.83,77.43,1
298.26,307.04,1914.98,22.67,77.47,1
301.68,311.83,1407.43,27.29,77.52,0
299.98,310.48,1186.54,27.21,77.57,1
296.7,308.31,973.51,31.46,77.62,1
299.13,307.52,1295.28,24.62,77.67,1
297.87,306.08,865.83,30.67,77.73,1
301.98,311.53,1302.98,27.74,77.78,0
296.18,304.92,1669.66,23.19,77.81,0
301.87,311.27,1517.5,22.89,77.85,0
301.15,307.93,1293.59,27.5,77.91,1
296.62,306.21,1577.09,23.29,77.97,0
299.76,311.03,1169.65,25.63,78.02,1
301.57,308.95,1324.61,24.3,78.09,1
298.73,308.04,1887.34,21.41,78.14,1
300.54,311.03,1699.38,27.34,78.18,0
300.57,309.04,1424.48,21.32,78.24,1
297.52,308.24,1477.15,23.88,78.29,0
299.68,312.92,1506.98,28.9,78.33,0
301.0,311.2,1440.11,24.74,78.37,0
299.26,308.21,1635.2,22.39,78.43,0
300.23,310.69,1547.35,24.06,78.48,0
300.36,310.44,1214.96,28.36,78.54,0
299.99,308.86,1200.42,27.02,78.6,0
295.39,304.92,1481.42,25.36,78.65,0
300.97,311.09,1169.21,27.71,78.7,1
300.17,309.19,1921.41,21.17,78.73,1
299.75,312.05,1664.88,17.7,78.79,0
300.93,309.68,1363.63,27.86,78.84,0
296.08,304.21,1317.05,25.26,78.9,1
300.18,310.41,1109.66,28.68,78.96,1
299.66,307.95,1185.15,27.86,79.01,1
300.05,309.82,1342.95,28.39,79.05,0
301.5,314.56,1145.41,24.89,79.11,1
304.26,313.57,1597.12,26.45,79.17,0
298.43,307.69,1236.13,25.54,79.24,0
298.31,308.9,1111.94,30.89,79.28,1
298.35,308.65,1144.21,28.24,79.33,1
301.59,312.5,1727.32,21.77,79.38,0
299.06,308.24,1367.32,20.93,79.45,0
297.19,305.69,1231.39,27.47,79.48,1
300.53,308.12,1268.24,25.79,79.51,1
298.19,306.02,1051.01,30.07,79.58,1
298.06,307.33,1345.44,29.37,79.64,0
297.0,307.79,1464.25,23.81,79.69,0
302.88,312.79,1177.65,28.48,79.73,1
300.21,310.0,1354.88,28.07,79.79,0
298.09,307.66,1367.67,29.65,79.84,0
300.71,308.51,1420.32,27.88,79.9,1
299.92,310.87,1004.48,27.09,79.94,1
301.23,314.79,1535.51,24.34,79.97,0
294.85,304.07,1441.22,27.64,80.02,0
301.14,310.67,900.47,31.73,80.06,1
298.37,312.1,1778.21,22.84,80.12,0
299.27,307.83,1369.59,26.2,80.17,1
300.55,311.83,1878.45,18.85,80.22,1
298.5,306.01,970.5,29.88,80.27,1
303.05,313.48,1580.61,24.47,80.32,0
301.66,312.03,1217.15,27.57,80.36,0
295.78,306.06,2062.71,22.66,80.4,1
301.78,311.25,1923.43,22.44,80.45,1
297.71,306.93,1250.99,29.3,80.5,0
303.22,314.07,1255.72,31.93,80.55,0
302.32,312.51,1531.1,24.26,80.61,0
299.89,311.04,1298.37,28.13,80.66,0
301.3,308.88,1777.98,21.5,80.71,1
304.61,312.25,1465.59,26.53,80.76,1
298.49,308.99,1167.85,26.93,80.81,1
303.07,315.36,2045.01,20.08,80.84,1
297.87,307.05,1195.68,28.66,80.89,1
297.35,308.28,1291.85,26.44,80.95,0
302.03,310.51,1654.6,27.31,80.99,1
297.65,305.22,1446.71,27.87,81.04,1
298.98,306.44,1380.92,27.2,81.09,1
297.97,307.41,1388.12,25.99,81.14,0
302.07,311.48,1073.34,29.71,81.19,1
296.35,308.8,1539.3,24.5,81.24,0
299.67,307.11,1071.41,31.65,81.29,1
300.02,308.67,678.06,33.77,81.35,1
302.29,311.24,1419.59,25.87,81.4,0
298.99,310.12,941.15,30.32,81.46,1
298.14,308.11,1316.08,23.89,81.51,0
303.65,314.95,1249.53,27.19,81.55,0
301.73,310.12,1328.87,25.89,81.6,1
300.03,309.26,1618.31,23.8,81.66,0
298.54,307.48,1170.33,27.05,81.71,1
301.71,312.19,1349.07,25.39,81.77,0
300.22,310.09,1763.91,20.66,81.81,0
300.59,313.22,1202.24,29.55,81.86,0
